region_name,region_code,country_name,country_code,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,mean,median,gini,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,reporting_pop,reporting_pce,distribution_type,spl
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2005,consumption,3,2005 - 2021,2.15,0.086614213469,0.020711779998,0.007472786164,7.344755087914,5.53666785163,0.398259768753,0.023316817786,0.036177929516,0.046188552527,0.056841383253,0.06874810403,0.082802929212,0.100172335272,0.124451728042,0.164095573716,0.297204646645,15147029,3100.09503709194,micro,3.918333925815
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2006,consumption,3,2005 - 2021,2.15,0.010114723183,0.001598090285,0.000440072612,8.211945007495,6.793868977779,0.3024386525,0.037092491489,0.052225546558,0.061424050301,0.06942181806,0.078130488436,0.088186790909,0.100740335339,0.118119694884,0.145558727609,0.249100056415,15308085,3452.72964927585,micro,4.54693448889
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2007,consumption,3,2005 - 2021,2.15,0.003855486132,0.000639867567,0.00014563301,9.516655759237,7.927813165642,0.300840563104,0.037729261499,0.051736805173,0.060903738943,0.069485773814,0.078304065637,0.088884215405,0.101361040285,0.118858352745,0.14652454067,0.246212205829,15484192,3782.64295052765,micro,5.113906582821
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2008,consumption,3,2005 - 2021,2.15,0.002428651907,0.000173222507,1.6627048e-05,9.459715513635,7.952517226807,0.284964438182,0.040232854915,0.054377066687,0.062782224623,0.070937489047,0.079583406584,0.089540723627,0.102382898562,0.118683487771,0.145033384038,0.236446464146,15776938,3986.44999481665,micro,5.126258613404
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2009,consumption,3,2005 - 2021,2.15,0.002441653166,0.000315203472,6.3592532e-05,9.335916615237,7.951996193481,0.282088667741,0.039653446513,0.05426934845,0.063146604126,0.071226161451,0.080183869525,0.090490864133,0.103323503419,0.120268155926,0.146153059984,0.231284986473,16092822,3926.25476804689,micro,5.12599809674
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2010,consumption,3,2005 - 2021,2.15,0.001951229044,0.000283191926,7.6293058e-05,9.928318527021,8.430737354263,0.279545117521,0.040598796559,0.054806666456,0.06326049622,0.071454294135,0.080277962331,0.090386496828,0.102981275968,0.119565889374,0.145792459341,0.230875662789,16321872,4314.8923553442,micro,5.365368677131
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2011,consumption,3,2005 - 2021,2.15,0.000710947707,0.000100596054,2.7635748e-05,11.784867103225,10.044237616844,0.279838437856,0.040931393129,0.054287966211,0.062821421986,0.070997790904,0.080217522316,0.090700534377,0.103513035094,0.12025169977,0.146734134986,0.229544501225,16557202,4761.06823326195,micro,6.172118808422
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2012,consumption,3,2005 - 2021,2.15,0.00038424108,7.3812433e-05,1.85385e-05,11.992633266044,10.232968144338,0.281688217711,0.040816637875,0.053470230246,0.062214366056,0.070753596571,0.080151811389,0.090964200238,0.103933231962,0.120995704677,0.147349093285,0.229351127702,16792090,5167.45661642563,micro,6.266484072169
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2013,consumption,3,2005 - 2021,2.15,0.000331096286,6.9577776e-05,2.4060614e-05,12.570521166182,10.821952513301,0.270654280436,0.042594350761,0.055562756889,0.063895453016,0.072245958051,0.081179099598,0.09150896482,0.103714777432,0.119696443029,0.14446609257,0.225136103835,17035551,5635.53670618127,micro,6.56097625665
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2014,consumption,3,2005 - 2021,2.15,0.000192752586,1.3203823e-05,3.276469e-06,12.284417163075,10.570000199248,0.270158597986,0.042680613625,0.055847607468,0.064342365325,0.072357496063,0.081334651255,0.091391334229,0.103308234345,0.119060994403,0.143444677772,0.226232025515,17288285,5626.89836165937,micro,6.435000099624
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2015,consumption,3,2005 - 2021,2.15,0.000382705867,3.5969897e-05,5.617341e-06,11.72428883743,10.061601039576,0.268036674184,0.043361014189,0.056344195175,0.064693299032,0.072659695708,0.08110144918,0.091135626342,0.103236329657,0.118637939058,0.142980494568,0.225849957093,17542806,5646.15606737684,micro,6.180800519788
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2016,consumption,3,2005 - 2021,2.15,0.000505287176,6.1906239e-05,1.8480972e-05,10.84045243739,9.291081893768,0.272253251235,0.042085811054,0.055553838239,0.064168358778,0.072321008488,0.081054984345,0.091044727264,0.103139641832,0.118990351902,0.144473830532,0.227167447567,17794055,5635.12517540085,micro,5.795540946884
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2017,consumption,3,2005 - 2021,2.15,0.000414989968,8.4197875e-05,3.1050617e-05,11.666905122092,9.904096505421,0.274502759394,0.042665972615,0.055323786536,0.063761642969,0.07184781884,0.080343794118,0.090303395674,0.102657052598,0.118705337804,0.144611931251,0.229779267595,18037776,5644.70252384995,micro,6.10204825271
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2018,consumption,3,2005 - 2021,2.15,0.000151407911,2.3252962e-05,4.135217e-06,12.426412877866,10.417673807464,0.277928745775,0.042799965832,0.055666483715,0.063783628882,0.071246744211,0.079326477197,0.08895166428,0.101102653669,0.117827143684,0.144836012951,0.234459225578,18276452,5909.5705887263,micro,6.358836903732
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2019,consumption,3,2005 - 2021,2.15,0.000160598155,2.4562737e-05,5.309781e-06,12.416824675461,10.363336857844,0.279682817051,0.042719869735,0.055530727947,0.063442669152,0.07104384916,0.079146512689,0.0887129956,0.100936573776,0.117303807671,0.144940617758,0.236222376511,18513673,6188.63844024549,micro,6.331668428922
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2020,consumption,3,2005 - 2021,2.15,0.000118270595,6.631558e-06,7.62454e-07,12.710073608322,10.454684972452,0.28683919724,0.042776364643,0.054817060066,0.062443640296,0.06965458388,0.077732396107,0.087627162512,0.100020405862,0.117412378112,0.145371416636,0.242144591887,18755666,5883.09981928043,micro,6.377342486226
Europe & Central Asia,ECA,Kazakhstan,KAZ,national,HBS,national,2021,consumption,3,2005 - 2021,2.15,0.000176952574,2.5589863e-05,4.248573e-06,13.326654743992,10.810688172275,0.291915315791,0.042989710804,0.054787692573,0.061837907512,0.068937205997,0.076741049224,0.086360187613,0.098925852953,0.11623389089,0.145188196874,0.247998305558,19000988,6170.86433496893,micro,6.555344086138
Sub-Saharan Africa,SSA,Kenya,KEN,national,WMS-I,national,1992,consumption,0,1992,2.15,0.26448,0.094083662236,0.04613809385,6.966389062974,3.75081685567,0.569253275554,0.012641566477,0.021733205069,0.029703214217,0.038321306946,0.048250552592,0.06034309448,0.076145896933,0.099232163706,0.141451611464,0.472177388116,24655723,866.113907217902,group,3.025408427835
Sub-Saharan Africa,SSA,Kenya,KEN,national,WMS-II,national,1994,consumption,1,1994,2.15,0.258805540727,0.089361167555,0.044253680292,4.722906975912,3.43857449099,0.431033559585,0.01875517178,0.033385381245,0.04468648723,0.05540614095,0.066699894407,0.079436905453,0.095478553771,0.117167207734,0.155335362224,0.333648895205,26133744,819.176149006268,micro,2.869287245495
Sub-Saharan Africa,SSA,Kenya,KEN,national,WMS-III,national,1997,consumption,2,1997,2.15,0.253938631689,0.071760489103,0.027727134438,5.083893192906,3.437455077448,0.449826564477,0.022735290056,0.032905243888,0.041841058074,0.051675312118,0.061344679718,0.074402368401,0.090080313883,0.111931567019,0.150618592127,0.362465574716,28364264,916.521405606513,micro,2.868727538724
Sub-Saharan Africa,SSA,Kenya,KEN,national,IHBS,national,2005,consumption,3,2005 - 2021,2.15,0.366738392147,0.129213999922,0.06400965516,4.148123010642,2.758178914168,0.464401537792,0.018230476371,0.031442226267,0.040933104742,0.050276304931,0.060677417974,0.073406820701,0.089896864491,0.11368329802,0.153342942811,0.368110543691,36254262,920.62966469909,micro,2.529089457084
Sub-Saharan Africa,SSA,Kenya,KEN,national,IHBS,national,2015,consumption,3,2005 - 2021,2.15,0.29365105855,0.086339760298,0.036828403712,4.246150920957,3.098574307474,0.407744590986,0.024139345714,0.037403646765,0.04666629943,0.055841771575,0.066525808236,0.079486060321,0.095198315824,0.119518863555,0.159620398391,0.315599490189,47550419,1130.22425459641,micro,2.699287153737
Sub-Saharan Africa,SSA,Kenya,KEN,national,KCHS,national,2020,consumption,3,2005 - 2021,2.15,0.350316063103,0.097255533737,0.038522646469,3.504944104623,2.685120515487,0.362464562137,0.030047885564,0.0429527554,0.052638006887,0.061350651228,0.071534624675,0.082819620112,0.098163748298,0.119343476406,0.15690662022,0.284242611209,51985780,1209.43298836147,micro,2.492560257744
Sub-Saharan Africa,SSA,Kenya,KEN,national,KCHS,national,2021,consumption,3,2005 - 2021,2.15,0.361460557542,0.097023284021,0.038355462532,3.591962323527,2.613244235382,0.387014286668,0.029227412643,0.042756665373,0.051029277517,0.058995923723,0.067817304279,0.078205979717,0.092093769094,0.113726808344,0.148292707852,0.317854151457,53005614,1259.57035538141,micro,2.456622117691
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KPMS,national,1998,income,0,1998,2.15,0.284234572203,0.108294721113,0.057655597285,5.00407465911,3.529014271814,0.463540654481,0.014827545343,0.028611376909,0.03976430395,0.049209187589,0.063203181613,0.078740949131,0.095329129775,0.119875359818,0.158534493826,0.351904472045,4769000,,micro,2.914507135907
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,HBS,national,2000,consumption,1,2000 - 2003,2.15,0.381824401436,0.100811157291,0.037414759326,3.015054784752,2.464476657808,0.310350127154,0.036538068305,0.049795782211,0.058820495112,0.068303320756,0.077124223574,0.087298431727,0.100541443539,0.120090267378,0.153076600899,0.248411366499,4898400,,micro,2.382238328904
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,HBS,national,2001,consumption,1,2000 - 2003,2.15,0.333569026457,0.082234859965,0.028905103761,3.191317796249,2.654198287527,0.301639797745,0.037046251483,0.050780773492,0.059532552136,0.068887271499,0.078329292027,0.088926070755,0.102981015682,0.122315424694,0.152415622826,0.238785725407,4945100,,micro,2.477099143763
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,HBS,national,2002,consumption,1,2000 - 2003,2.15,0.311493625527,0.07716639066,0.027860728699,3.273050063654,2.705823588112,0.303023868618,0.036150424064,0.050336530265,0.059960828662,0.068994478555,0.077730272483,0.089305728011,0.103848631768,0.1223564332449999,0.15192632683,0.239390346117,4990700,,micro,2.502911794056
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,HBS,national,2003,consumption,1,2000 - 2003,2.15,0.25703178749,0.05329914821,0.0173284605,3.440774682369,2.878807603445,0.287086470823,0.039325027748,0.053532897825,0.062418383246,0.070340441148,0.079655069096,0.088366385105,0.103023619141,0.122440739429,0.148139163126,0.232758274137,5043300,,micro,2.589403801722
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2004,consumption,2,2004 - 2022,2.15,0.11575469491,0.023824386474,0.007985934031,5.133828879439,3.968330560066,0.34773429277,0.032042775555,0.044723049045,0.053837151874,0.062241509794,0.071908868333,0.08463639904,0.100725377573,0.120067934774,0.15808593753,0.271730996482,5104700,,micro,3.134165280033
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2005,consumption,2,2004 - 2022,2.15,0.135748371162,0.025944526665,0.007820614333,4.589303273718,3.660571603871,0.32561377122,0.035363340748,0.048211859187,0.057404001749,0.065898206261,0.074953625758,0.085850997422,0.099986851008,0.119065350665,0.151807108746,0.261458658456,5162600,,micro,2.980285801935
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2006,consumption,2,2004 - 2022,2.15,0.083714342018,0.01481588818,0.004133802689,6.024228438238,4.495175678225,0.373812403752,0.030542806886,0.042194083023,0.050312646956,0.058945013675,0.068960423574,0.082171949193,0.097581812844,0.119924540826,0.155694834335,0.293671888689,5218400,,micro,3.397587839112
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2007,consumption,2,2004 - 2022,2.15,0.087526592275,0.016930127937,0.00490024095,5.724117846114,4.580607501126,0.339118216731,0.031328622596,0.044934151737,0.055327518686,0.065111013443,0.074721736657,0.086473102339,0.101661741236,0.121959501187,0.153651348251,0.264831263868,5268400,,micro,3.440303750563
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2008,consumption,2,2004 - 2022,2.15,0.033092885175,0.006283355503,0.00197123858,6.428831127528,5.408036834821,0.314506696404,0.034849620925,0.049131491904,0.058544130784,0.067773122136,0.077959288559,0.089281233524,0.102539373872,0.120060936399,0.146885066216,0.252975735682,5318700,,micro,3.85401841741
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2009,consumption,2,2004 - 2022,2.15,0.015469307023,0.002769470804,0.000889279825,6.563872957344,5.457590920034,0.298741354195,0.038981174795,0.052234022051,0.060673115367,0.06920245334,0.078197346538,0.088648201929,0.100939554623,0.118523800312,0.146841200317,0.245759130727,5383300,,micro,3.878795460017
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2010,consumption,2,2004 - 2022,2.15,0.035214179899,0.009774497296,0.00543858543,6.252798773911,5.268276048114,0.30133881904,0.034943014614,0.051670153761,0.061896637318,0.070705027383,0.079543060591,0.089587962289,0.101852994915,0.118139788259,0.145618812171,0.246042548699,5447900,,micro,3.784138024057
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2011,consumption,2,2004 - 2022,2.15,0.012577704076,0.001712548772,0.000469461103,6.234869675634,5.337806403068,0.278397671819,0.041922288371,0.054693987437,0.063387554877,0.07181317742,0.08078814602,0.090683352335,0.102247469999,0.117415567534,0.142165999757,0.23488245625,5514600,,micro,3.818903201534
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2012,consumption,2,2004 - 2022,2.15,0.026298147157,0.006625144323,0.002643398131,6.020508064614,5.197904357661,0.273568868643,0.040104738933,0.055957973137,0.065357600491,0.073709153523,0.081882702845,0.091128780782,0.101860583061,0.11708983065,0.141607628201,0.231301008376,5607200,,micro,3.74895217883
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2013,consumption,2,2004 - 2022,2.15,0.026200040905,0.003841907128,0.001008999654,5.934511781349,5.005003595641,0.288147904842,0.039843685194,0.053166806102,0.062232590058,0.070763077057,0.079590700032,0.0897997009,0.102454627329,0.118813091224,0.144901708642,0.238434013463,5719600,,micro,3.65250179782
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2014,consumption,2,2004 - 2022,2.15,0.010484435732,0.001887084791,0.000586541218,6.201908871499,5.298584638014,0.268190037827,0.043738697761,0.056514358801,0.065118363028,0.072894982643,0.081021440088,0.090674459848,0.102361959372,0.117478492656,0.141349562436,0.228847683367,5835500,,micro,3.799292319007
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2015,consumption,2,2004 - 2022,2.15,0.021805963239,0.003996600496,0.001277031836,6.099408045206,5.093955062294,0.289978078406,0.040628828277,0.054248753987,0.063124968708,0.071166937285,0.079208067654,0.088477424388,0.099874887219,0.114875932324,0.140682363199,0.247711836958,5956900,1015.10196475428,micro,3.696977531147
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2016,consumption,2,2004 - 2022,2.15,0.011435104102,0.002008463065,0.000682699911,6.220697923991,5.305891842554,0.267807037477,0.043596434718,0.056847015442,0.065417691576,0.073235890462,0.081052304467,0.09002653908,0.101223469189,0.116825545603,0.142701714579,0.229073394885,6079500,,micro,3.802945921277
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2017,consumption,2,2004 - 2022,2.15,0.012685745389,0.00230958858,0.000691578382,6.263398124799,5.334527662631,0.273350091372,0.042848038492,0.056105230391,0.064523481873,0.072394848707,0.080842312113,0.089948618168,0.101656179959,0.117250708197,0.141632644949,0.232797937151,6198200,,micro,3.817263831316
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2018,consumption,2,2004 - 2022,2.15,0.007358914731,0.001081310822,0.000326914351,6.69444661076,5.669188038184,0.276903271021,0.043096459,0.055820876427,0.063651194968,0.071466765645,0.080108460377,0.089915111142,0.101258887146,0.116865925142,0.141579204341,0.236237115812,6322800,,micro,3.984594019092
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2019,consumption,2,2004 - 2022,2.15,0.006590636676,0.001593616591,0.000837003178,7.092191772401,5.837231413408,0.297006772497,0.041457129033,0.054408390893,0.062085026016,0.069788967642,0.07793327421,0.087144566582,0.098323867061,0.113372361839,0.13721003044,0.258276386285,6456200,,micro,4.068615706704
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2020,consumption,2,2004 - 2022,2.15,0.013309736024,0.001961366672,0.000540880838,6.453587246912,5.433074452125,0.289892735177,0.040445671085,0.053078977944,0.061668588492,0.069762195916,0.079342068519,0.08961946854,0.10247439588,0.118940618234,0.144375503074,0.240292512316,6579900,,micro,3.866537226062
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2021,consumption,2,2004 - 2022,2.15,0.007157792182,0.001526725361,0.000650552569,7.037826837562,5.894879905658,0.287933889991,0.04118766928,0.054091020081,0.062502235983,0.070542338073,0.078880736612,0.088743566789,0.101241435616,0.117660458341,0.14274203305,0.242408506175,6773400,,micro,4.097439952829
Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,national,KIHS,national,2022,consumption,2,2004 - 2022,2.15,0.003105171553,0.000421983853,8.9873073e-05,6.946059786126,6.034074198272,0.263525278405,0.04374520454,0.056025214376,0.064598797189,0.073121736006,0.081956776044,0.092413519712,0.104987711098,0.119637620222,0.14315518206,0.220358238753,6974900,,micro,4.167037099136
East Asia & Pacific,EAP,Kiribati,KIR,national,HIES,national,2006,consumption,0,2006,2.15,0.140271523377,0.03681699037,0.014549395014,5.549196822193,4.445905988288,0.369730014393,0.025544778373,0.040414924894,0.052524596573,0.063236207007,0.073894017774,0.086033068371,0.100192007943,0.118963162914,0.147009194304,0.292188041848,100083,1241.32847412049,micro,3.372952994144
East Asia & Pacific,EAP,Kiribati,KIR,national,HIES,national,2019,consumption,1,2019,2.15,0.016780768103,0.002658063771,0.00065107221,6.24853006372,5.32583802814,0.27832703041,0.040376070694,0.054284272351,0.063385778882,0.071587267778,0.081055527984,0.09095309582,0.103535654195,0.121075891728,0.14535292612,0.228393514447,124840,1327.34003072339,micro,3.81291901407
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,HIES-FHES-LIS,national,2006,income,0,2006 - 2014,2.15,0.002494423425,0.001688552629,0.001143033678,35.735217383677,31.087267322706,0.317029841865,0.027664614615,0.046611256752,0.059207113205,0.070812913781,0.081747135459,0.093136775907,0.107573479914,0.124796755267,0.152417156928,0.236032798173,48438292,11825.2584289798,micro,16.693633661353
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,HIES-FHES-LIS,national,2008,income,0,2006 - 2014,2.15,0.002427591093,0.001648920576,0.001120015259,36.929707345817,31.719342377994,0.323248325924,0.027262163093,0.046141102822,0.058426131772,0.069882114475,0.080697564465,0.091851407674,0.106567938473,0.125012432554,0.153715051357,0.240444093314,49054708,12493.1755939252,micro,17.009671188997
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,HIES-FHES-LIS,national,2010,income,0,2006 - 2014,2.15,0.004958997221,0.002283264009,0.001502782486,37.44064375605,32.269020929964,0.320212245633,0.026873171048,0.046893904167,0.059522034885,0.069982104881,0.080305230962,0.092789352776,0.107326021791,0.125064770204,0.153521283177,0.23772212611,49554112,12938.5313464423,micro,17.284510464982
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,HIES-FHES-LIS,national,2012,income,0,2006 - 2014,2.15,0.00249280626,0.001275159957,0.000652290129,39.524494701646,34.528247303759,0.315580516617,0.027092661807,0.046987960347,0.059846670403,0.070829418949,0.081748264692,0.094164758911,0.107777290974,0.124880155382,0.152552902953,0.234119915582,50199853,13366.0493913069,micro,18.41412365188
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,HIES-FHES-LIS,national,2014,income,0,2006 - 2014,2.15,0.00235642859,0.001355257849,0.000779452365,41.450094245256,35.921233341842,0.311929045812,0.028477663591,0.047459691551,0.060381333123,0.071518378372,0.081512366588,0.093060450801,0.107300725258,0.12447751437,0.153462069926,0.23234980642,50746659,13719.8366492496,micro,19.110616670921
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,SHFLC-LIS,national,2016,income,1,2016 - 2021,2.15,0.002472900571,0.000595230029,0.000143272557,49.505404395206,41.417142679452,0.352222065056,0.025284565103,0.041306084899,0.053842569323,0.065667891337,0.077342364939,0.090360848815,0.105382736125,0.125458296868,0.155331823172,0.260022819418,51217803,14254.2527745438,micro,21.858571339726
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,SHFLC-LIS,national,2017,income,1,2016 - 2021,2.15,0.002403274103,0.000517110478,0.000111266229,51.168141182345,43.027073073062,0.348546412727,0.025204304995,0.041925090989,0.054292383693,0.065749245531,0.077777767488,0.091152343261,0.106176363966,0.125259977347,0.156125722509,0.25633680022,51361911,14608.7148625892,micro,22.663536536531
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,SHFLC-LIS,national,2018,income,1,2016 - 2021,2.15,0.002487669193,0.000273763159,3.0127104e-05,52.552198097774,44.24327915984,0.337250311228,0.027438563056,0.043357838741,0.055310623517,0.066702996596,0.078202411226,0.091528410967,0.107431054723,0.126278474601,0.156001122269,0.247748504305,51585058,15008.1272428782,micro,23.27163957992
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,SHFLC-LIS,national,2019,income,1,2016 - 2021,2.15,0.0,0.0,0.0,54.525009648407,46.149134995328,0.331961632414,0.029029683702,0.04449210867,0.056205809181,0.067446567833,0.078682795168,0.09123133049,0.106284287985,0.125088588225,0.154119120746,0.247419708,51764822,15271.9595221996,micro,24.224567497664
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,SHFLC-LIS,national,2020,income,1,2016 - 2021,2.15,0.0,0.0,0.0,56.576428245698,47.711636115372,0.327086074921,0.030600805222,0.045625294734,0.057062990006,0.067918391351,0.078807937347,0.090972675355,0.105894697369,0.123838735875,0.151243530327,0.248034942413,51836239,14515.4236444203,micro,25.005818057686
Other High Income Countries,OHI,"Korea, Rep.",KOR,national,SHFLC-LIS,national,2021,income,1,2016 - 2021,2.15,0.0,0.0,0.0,59.402799696987,50.183184998261,0.329065732716,0.029463730464,0.045325926717,0.056847627014,0.067192682744,0.0786073576,0.090790647273,0.106635510232,0.125371145545,0.154157782686,0.245607589724,51744876,15061.1976397435,micro,26.24159249913
East Asia & Pacific,EAP,Lao PDR,LAO,national,LECS,national,1992,consumption,0,1992 - 2007,2.15,0.237008033965,0.050037979073,0.016373400794,3.940381540076,3.049980583196,0.343097752393,0.0349698059,0.047407263075,0.055556287142,0.062961863005,0.072230737559,0.083269241844,0.096808781712,0.116834589279,0.149886975998,0.280074454487,4585944,,micro,2.674990291598
East Asia & Pacific,EAP,Lao PDR,LAO,national,LECS,national,1997,consumption,0,1992 - 2007,2.15,0.431954438581,0.119452475064,0.04659723435,3.01399457053,2.343304645141,0.348940442984,0.033659019982,0.047071850491,0.055805883824,0.064245714234,0.07326438931,0.081966523643,0.094548215686,0.112545793664,0.145790228297,0.29110238087,5169814,,micro,2.32165232257
East Asia & Pacific,EAP,Lao PDR,LAO,national,LECS,national,2002,consumption,0,1992 - 2007,2.15,0.253698817357,0.053858445014,0.017278841304,3.708907961633,2.967564067127,0.326201087029,0.03664743014,0.049179845903,0.05772278207,0.065950996643,0.075113691389,0.085412542909,0.097739247172,0.115666315945,0.146098400941,0.270468746889,5626842,657.923414024286,micro,2.633782033563
East Asia & Pacific,EAP,Lao PDR,LAO,national,LECS,national,2007,consumption,0,1992 - 2007,2.15,0.195465401199,0.042892627024,0.014627489151,4.248130009568,3.25035692835,0.3536103487,0.033091344845,0.046434223316,0.054992000613,0.06319243935,0.071763671975,0.081948269306,0.095120930503,0.114325245434,0.146638205066,0.292493669592,6063085,873.250970645678,micro,2.775178464175
East Asia & Pacific,EAP,Lao PDR,LAO,national,LECS,national,2012,consumption,1,2012 - 2018,2.15,0.108910442344,0.020557432121,0.005911941387,5.410251563033,4.162461405233,0.359635482307,0.031635906663,0.043983240616,0.053171540493,0.0623359109,0.071967010527,0.082856318279,0.096340658484,0.116356451156,0.151716674401,0.289636288482,6531787,1376.30832104554,micro,3.231230702616
East Asia & Pacific,EAP,Lao PDR,LAO,national,LECS,national,2018,consumption,1,2012 - 2018,2.15,0.071383628289,0.011861096004,0.003248892708,6.521311868879,4.757384479084,0.388024337859,0.029546845798,0.040858916519,0.049333596283,0.058414515491,0.067996600257,0.079438591338,0.094684252235,0.115449489753,0.15186365428,0.312413538047,7149965,,micro,3.528692239542
Middle East & North Africa,MNA,Lebanon,LBN,national,HBS,national,2011,consumption,0,2011,2.15,0.0,0.0,0.0,30.7860781639,26.116679078861,0.318324496741,0.030934536983,0.047641219037,0.05858521781,0.068307527586,0.078573621095,0.091200179305,0.103702744235,0.122245287096,0.15208256021,0.246727106644,5147682,7374.47386172922,micro,14.208339539431
Sub-Saharan Africa,SSA,Liberia,LBR,national,CWIQ,national,2007,consumption,0,2007,2.15,0.533477759562,0.195242661338,0.099312929919,2.545272548996,2.060042115399,0.364356473654,0.024044182092,0.041243716753,0.053819960516,0.064007036203,0.074995192627,0.086975126843,0.099853135872,0.12060695818,0.153055074684,0.281399616231,3632740,,micro,2.1800210577
Sub-Saharan Africa,SSA,Liberia,LBR,national,HIES,national,2014,consumption,1,2014 - 2016,2.15,0.259307623395,0.063796034944,0.023906709748,3.850347437217,3.177940311672,0.332378843083,0.031669324079,0.046042208759,0.055103928393,0.066121337348,0.07754192696,0.088081211287,0.101050750804,0.121429786453,0.152663399674,0.260296126243,4519398,,micro,2.738970155836
Sub-Saharan Africa,SSA,Liberia,LBR,national,HIES,national,2016,consumption,1,2014 - 2016,2.15,0.276177478999,0.074762322058,0.029054254603,3.883074826665,3.095038581947,0.352653475012,0.029406670657,0.042691940804,0.052929298251,0.063024400335,0.074138679068,0.086275333001,0.101056162395,0.122380513555,0.157247453224,0.270849548711,4706097,,micro,2.697519290974
Latin America & Caribbean,LAC,St. Lucia,LCA,national,LSMS,national,1995,income,0,1995,2.15,0.38125,0.143327684178,0.072127916998,3.65984233673,2.696728240607,0.425843795239,0.020073201234,0.032181056978,0.043639453796,0.055099937481,0.067214666562,0.080841776149,0.097428808942,0.120111571181,0.158606673555,0.324802854121,152348,,group,2.498364120304
Latin America & Caribbean,LAC,St. Lucia,LCA,national,SLCHBS,national,2015,consumption,1,2015 - 2015,2.15,0.000828510015,3.4798642e-05,2.655078e-06,26.203735854109,17.786239018365,0.436934194418,0.020581018118,0.034454834735,0.043952120564,0.052399284994,0.063031492293,0.074938651356,0.091365279646,0.115987388339,0.16278871232,0.340501217635,176239,,micro,10.043119509182
